Date,Country,Population,Confirmed_Cases,New_Cases,Deaths,New_Deaths,Recovered,Active_Cases,Vaccinations,Death_Rate_Percent,Recovery_Rate_Percent
2020-12-11,India,1380000000,429738,1986,5989,32,371291,52458,0,1.39,86.4
2020-12-12,India,1380000000,431722,1984,6027,38,373087,52608,0,1.4,86.42
2020-12-13,India,1380000000,433839,2117,6062,35,374973,52804,0,1.4,86.43
2020-12-14,India,1380000000,435511,1672,6095,33,376539,52877,0,1.4,86.46
2020-12-15,India,1380000000,437579,2068,6108,13,378459,53012,0,1.4,86.49
2020-12-16,India,1380000000,439370,1791,6140,32,379907,53323,0,1.4,86.47
2020-12-17,India,1380000000,441033,1663,6171,31,381453,53409,0,1.4,86.49
2020-12-18,India,1380000000,442905,1872,6190,19,383121,53594,0,1.4,86.5
2020-12-19,India,1380000000,444874,1969,6232,42,384880,53762,0,1.4,86.51
2020-12-20,India,1380000000,447148,2274,6265,33,386972,53911,0,1.4,86.54
2020-12-21,India,1380000000,448719,1571,6277,12,388412,54030,0,1.4,86.56
2020-12-22,India,1380000000,450946,2227,6302,25,390402,54242,0,1.4,86.57
2020-12-23,India,1380000000,453003,2057,6345,43,392044,54614,0,1.4,86.54
2020-12-24,India,1380000000,455126,2123,6360,15,393814,54952,0,1.4,86.53
2020-12-25,India,1380000000,457359,2233,6398,38,395582,55379,0,1.4,86.49
2020-12-26,India,1380000000,458870,1511,6422,24,396773,55675,0,1.4,86.47
2020-12-27,India,1380000000,461382,2512,6472,50,399172,55738,0,1.4,86.52
2020-12-28,India,1380000000,463657,2275,6486,14,400955,56216,0,1.4,86.48
2020-12-29,India,1380000000,465610,1953,6507,21,402650,56453,0,1.4,86.48
2020-12-30,India,1380000000,468080,2470,6539,32,404698,56843,0,1.4,86.46
2020-12-31,India,1380000000,470731,2651,6597,58,406969,57165,0,1.4,86.45
2021-01-01,India,1380000000,472495,1764,6630,33,408565,57300,0,1.4,86.47
2021-01-02,India,1380000000,474644,2149,6650,20,410273,57721,1979514,1.4,86.44
2021-01-03,India,1380000000,477381,2737,6678,28,412876,57827,3959028,1.4,86.49
2021-01-04,India,1380000000,480235,2854,6702,24,415324,58209,5938543,1.4,86.48
2021-01-05,India,1380000000,482460,2225,6738,36,417218,58504,7918057,1.4,86.48
2021-01-06,India,1380000000,485026,2566,6764,26,419673,58589,9897571,1.39,86.53
2021-01-07,India,1380000000,487737,2711,6790,26,421891,59056,11877086,1.39,86.5
2021-01-08,India,1380000000,489976,2239,6804,14,423900,59272,13856600,1.39,86.51
2021-01-09,India,1380000000,492754,2778,6841,37,426550,59363,15836114,1.39,86.56
2021-01-10,India,1380000000,494971,2217,6860,19,428625,59486,17815629,1.39,86.6
2021-01-11,India,1380000000,497669,2698,6912,52,431099,59658,19795143,1.39,86.62
2021-01-12,India,1380000000,500393,2724,6955,43,433288,60150,21774658,1.39,86.59
2021-01-13,India,1380000000,503409,3016,6996,41,435704,60709,23754172,1.39,86.55
2021-01-14,India,1380000000,506059,2650,7017,21,438098,60944,25733686,1.39,86.57
2021-01-15,India,1380000000,507971,1912,7043,26,439611,61317,27713201,1.39,86.54
2021-01-16,India,1380000000,510293,2322,7078,35,441534,61681,29692715,1.39,86.53
2021-01-17,India,1380000000,512500,2207,7107,29,443260,62133,31672229,1.39,86.49
2021-01-18,India,1380000000,515479,2979,7128,21,445794,62557,33651744,1.38,86.48
2021-01-19,India,1380000000,519390,3911,7169,41,449333,62888,35631258,1.38,86.51
2021-01-20,India,1380000000,521696,2306,7214,45,451455,63027,37610772,1.38,86.54
2021-01-21,India,1380000000,524222,2526,7233,19,453535,63454,39590287,1.38,86.52
2021-01-22,India,1380000000,526525,2303,7283,50,455390,63852,41569801,1.38,86.49
2021-01-23,India,1380000000,530481,3956,7351,68,458874,64256,43549316,1.39,86.5
2021-01-24,India,1380000000,533053,2572,7366,15,461031,64656,45528830,1.38,86.49
2021-01-25,India,1380000000,535271,2218,7391,25,462774,65106,47508344,1.38,86.46
2021-01-26,India,1380000000,537900,2629,7410,19,465012,65478,49487859,1.38,86.45
2021-01-27,India,1380000000,540619,2719,7456,46,467524,65639,51467373,1.38,86.48
2021-01-28,India,1380000000,542798,2179,7476,20,469289,66033,53446887,1.38,86.46
2021-01-29,India,1380000000,545585,2787,7524,48,471478,66583,55426402,1.38,86.42
2021-01-30,India,1380000000,547894,2309,7572,48,473300,67022,57405916,1.38,86.39
2021-01-31,India,1380000000,551606,3712,7646,74,476672,67288,59385430,1.39,86.42
2021-02-01,India,1380000000,554477,2871,7700,54,479086,67691,61364945,1.39,86.4
2021-02-02,India,1380000000,557238,2761,7752,52,481464,68022,63344459,1.39,86.4
2021-02-03,India,1380000000,560462,3224,7804,52,484284,68374,65323974,1.39,86.41
2021-02-04,India,1380000000,563015,2553,7821,17,486388,68806,67303488,1.39,86.39
2021-02-05,India,1380000000,565859,2844,7845,24,489052,68962,69283002,1.39,86.43
2021-02-06,India,1380000000,568145,2286,7887,42,491106,69152,71262517,1.39,86.44
2021-02-07,India,1380000000,570658,2513,7922,35,493317,69419,73242031,1.39,86.45
2021-02-08,India,1380000000,573004,2346,7973,51,495558,69473,75221545,1.39,86.48
2021-02-09,India,1380000000,576194,3190,8025,52,498160,70009,77201060,1.39,86.46
2021-02-10,India,1380000000,578748,2554,8041,16,500270,70437,79180574,1.39,86.44
2021-02-11,India,1380000000,581663,2915,8080,39,502999,70584,81160088,1.39,86.48
2021-02-12,India,1380000000,584993,3330,8122,42,505803,71068,83139603,1.39,86.46
2021-02-13,India,1380000000,588299,3306,8161,39,508969,71169,85119117,1.39,86.52
2021-02-14,India,1380000000,590439,2140,8198,37,510825,71416,87098632,1.39,86.52
2021-02-15,India,1380000000,594516,4077,8279,81,514666,71571,89078146,1.39,86.57
2021-02-16,India,1380000000,596641,2125,8311,32,516672,71658,91057660,1.39,86.6
2021-02-17,India,1380000000,599221,2580,8335,24,518973,71913,93037175,1.39,86.61
2021-02-18,India,1380000000,602895,3674,8364,29,522312,72219,95016689,1.39,86.63
2021-02-19,India,1380000000,606202,3307,8431,67,524998,72773,96996203,1.39,86.6
2021-02-20,India,1380000000,609257,3055,8473,42,527516,73268,98975718,1.39,86.58
2021-02-21,India,1380000000,611999,2742,8527,54,529874,73598,100955232,1.39,86.58
2021-02-22,India,1380000000,613936,1937,8556,29,531441,73939,102934747,1.39,86.56
2021-02-23,India,1380000000,616964,3028,8593,37,534331,74040,104914261,1.39,86.61
2021-02-24,India,1380000000,620327,3363,8630,37,537422,74275,106893775,1.39,86.64
2021-02-25,India,1380000000,622655,2328,8648,18,539644,74363,108873290,1.39,86.67
2021-02-26,India,1380000000,624861,2206,8663,15,541432,74766,110852804,1.39,86.65
2021-02-27,India,1380000000,627645,2784,8702,39,543772,75171,112832318,1.39,86.64
2021-02-28,India,1380000000,630440,2795,8729,27,546262,75449,114811833,1.38,86.65
2021-03-01,India,1380000000,634102,3662,8792,63,549228,76082,116791347,1.39,86.62
2021-03-02,India,1380000000,637522,3420,8838,46,552415,76269,118770861,1.39,86.65
2021-03-03,India,1380000000,641185,3663,8907,69,555658,76620,120750376,1.39,86.66
2021-03-04,India,1380000000,643972,2787,8928,21,557967,77077,122729890,1.39,86.64
2021-03-05,India,1380000000,647126,3154,8949,21,560728,77449,124709405,1.38,86.65
2021-03-06,India,1380000000,650006,2880,9009,60,563138,77859,126688919,1.39,86.64
2021-03-07,India,1380000000,652455,2449,9043,34,565066,78346,128668433,1.39,86.61
2021-03-08,India,1380000000,655482,3027,9103,60,567674,78705,130647948,1.39,86.6
2021-03-09,India,1380000000,658686,3204,9148,45,570455,79083,132627462,1.39,86.6
2021-03-10,India,1380000000,661212,2526,9164,16,572565,79483,134606976,1.39,86.59
2021-03-11,India,1380000000,664390,3178,9218,54,575159,80013,136586491,1.39,86.57
2021-03-12,India,1380000000,667497,3107,9258,40,578067,80172,138566005,1.39,86.6
2021-03-13,India,1380000000,670126,2629,9281,23,580445,80400,140545519,1.38,86.62
2021-03-14,India,1380000000,673066,2940,9327,46,583198,80541,142525034,1.39,86.65
2021-03-15,India,1380000000,677305,4239,9391,64,586527,81387,144504548,1.39,86.6
2021-03-16,India,1380000000,680367,3062,9442,51,589034,81891,146484063,1.39,86.58
2021-03-17,India,1380000000,683569,3202,9494,52,591758,82317,148463577,1.39,86.57
2021-03-18,India,1380000000,686138,2569,9536,42,594223,82379,150443091,1.39,86.6
2021-03-19,India,1380000000,689250,3112,9557,21,597197,82496,152422606,1.39,86.64
2021-03-20,India,1380000000,692783,3533,9622,65,600313,82848,154402120,1.39,86.65
2021-03-21,India,1380000000,695598,2815,9672,50,602953,82973,156381634,1.39,86.68
2021-03-22,India,1380000000,697771,2173,9708,36,604963,83100,158361149,1.39,86.7
2021-03-23,India,1380000000,700256,2485,9753,45,607258,83245,160340663,1.39,86.72
2021-03-24,India,1380000000,703960,3704,9782,29,610510,83668,162320177,1.39,86.73
2021-03-25,India,1380000000,706758,2798,9799,17,612855,84104,164299692,1.39,86.71
2021-03-26,India,1380000000,709085,2327,9838,39,614832,84415,166279206,1.39,86.71
2021-03-27,India,1380000000,711260,2175,9866,28,616621,84773,168258721,1.39,86.69
2021-03-28,India,1380000000,713573,2313,9882,16,618676,85015,170238235,1.38,86.7
2021-03-29,India,1380000000,716189,2616,9925,43,621008,85256,172217749,1.39,86.71
2021-03-30,India,1380000000,718130,1941,9963,38,622703,85464,174197264,1.39,86.71
2021-03-31,India,1380000000,720698,2568,9998,35,624717,85983,176176778,1.39,86.68
2021-04-01,India,1380000000,723052,2354,10027,29,626798,86227,178156292,1.39,86.69
2021-04-02,India,1380000000,725247,2195,10058,31,628750,86439,180135807,1.39,86.69
2021-04-03,India,1380000000,728509,3262,10115,57,631855,86539,182115321,1.39,86.73
2021-04-04,India,1380000000,731703,3194,10135,20,634458,87110,184094835,1.39,86.71
2021-04-05,India,1380000000,734448,2745,10192,57,636628,87628,186074350,1.39,86.68
2021-04-06,India,1380000000,737524,3076,10256,64,639221,88047,188053864,1.39,86.67
2021-04-07,India,1380000000,740365,2841,10284,28,641582,88499,190033379,1.39,86.66
2021-04-08,India,1380000000,742768,2403,10310,26,643803,88655,192012893,1.39,86.68
2021-04-09,India,1380000000,744783,2015,10341,31,645634,88808,193992407,1.39,86.69
2021-04-10,India,1380000000,747828,3045,10372,31,648235,89221,195971922,1.39,86.68
2021-04-11,India,1380000000,750588,2760,10418,46,650477,89693,197951436,1.39,86.66
2021-04-12,India,1380000000,753327,2739,10457,39,652962,89908,199930950,1.39,86.68
2021-04-13,India,1380000000,756220,2893,10486,29,655719,90015,201910465,1.39,86.71
2021-04-14,India,1380000000,758586,2366,10518,32,657907,90161,203889979,1.39,86.73
2021-04-15,India,1380000000,761102,2516,10558,40,660300,90244,205869494,1.39,86.76
2021-04-16,India,1380000000,763917,2815,10601,43,662910,90406,207849008,1.39,86.78
2021-04-17,India,1380000000,766553,2636,10625,24,665255,90673,209828522,1.39,86.79
2021-04-18,India,1380000000,769524,2971,10662,37,668021,90841,211808037,1.39,86.81
2021-04-19,India,1380000000,772145,2621,10687,25,670433,91025,213787551,1.38,86.83
2021-04-20,India,1380000000,775287,3142,10719,32,673348,91220,215767065,1.38,86.85
2021-04-21,India,1380000000,779081,3794,10747,28,676733,91601,217746580,1.38,86.86
2021-04-22,India,1380000000,781428,2347,10778,31,678811,91839,219726094,1.38,86.87
2021-04-23,India,1380000000,784410,2982,10837,59,681253,92320,221705608,1.38,86.85
2021-04-24,India,1380000000,786778,2368,10854,17,683110,92814,223685123,1.38,86.82
2021-04-25,India,1380000000,790135,3357,10903,49,685868,93364,225664637,1.38,86.8
2021-04-26,India,1380000000,793727,3592,10947,44,689054,93726,227644152,1.38,86.81
2021-04-27,India,1380000000,796553,2826,10970,23,691611,93972,229623666,1.38,86.83
2021-04-28,India,1380000000,799212,2659,11003,33,693889,94320,231603180,1.38,86.82
2021-04-29,India,1380000000,802370,3158,11072,69,696425,94873,233582695,1.38,86.8
2021-04-30,India,1380000000,805587,3217,11096,24,699353,95138,235562209,1.38,86.81
2021-05-01,India,1380000000,807548,1961,11110,14,700912,95526,237541723,1.38,86.8
2021-05-02,India,1380000000,810442,2894,11168,58,703269,96005,239521238,1.38,86.78
2021-05-03,India,1380000000,812577,2135,11192,24,704960,96425,241500752,1.38,86.76
2021-05-04,India,1380000000,814857,2280,11224,32,706766,96867,243480266,1.38,86.73
2021-05-05,India,1380000000,817164,2307,11257,33,708930,96977,245459781,1.38,86.75
2021-05-06,India,1380000000,820078,2914,11304,47,711482,97292,247439295,1.38,86.76
2021-05-07,India,1380000000,822148,2070,11338,34,713467,97343,249418810,1.38,86.78
2021-05-08,India,1380000000,824186,2038,11371,33,715261,97554,251398324,1.38,86.78
2021-05-09,India,1380000000,826603,2417,11387,16,717390,97826,253377838,1.38,86.79
2021-05-10,India,1380000000,830043,3440,11460,73,720181,98402,255357353,1.38,86.76
2021-05-11,India,1380000000,832142,2099,11490,30,721854,98798,257336867,1.38,86.75
2021-05-12,India,1380000000,834939,2797,11526,36,724416,98997,259316381,1.38,86.76
2021-05-13,India,1380000000,838088,3149,11584,58,727397,99107,261295896,1.38,86.79
2021-05-14,India,1380000000,840076,1988,11603,19,729090,99383,263275410,1.38,86.79
2021-05-15,India,1380000000,842570,2494,11651,48,731269,99650,265254924,1.38,86.79
2021-05-16,India,1380000000,845389,2819,11696,45,733513,100180,267234439,1.38,86.77
2021-05-17,India,1380000000,847606,2217,11738,42,735554,100314,269213953,1.38,86.78
2021-05-18,India,1380000000,850195,2589,11782,44,737590,100823,271193468,1.39,86.76
2021-05-19,India,1380000000,852186,1991,11805,23,739174,101207,273172982,1.39,86.74
2021-05-20,India,1380000000,854233,2047,11847,42,740974,101412,275152496,1.39,86.74
2021-05-21,India,1380000000,856285,2052,11873,26,742796,101616,277132011,1.39,86.75
2021-05-22,India,1380000000,858068,1783,11898,25,744481,101689,279111525,1.39,86.76
2021-05-23,India,1380000000,860545,2477,11946,48,746506,102093,281091039,1.39,86.75
2021-05-24,India,1380000000,862900,2355,11995,49,748392,102513,283070554,1.39,86.73
2021-05-25,India,1380000000,865066,2166,12038,43,750419,102609,285050068,1.39,86.75
2021-05-26,India,1380000000,867944,2878,12092,54,753073,102779,287029582,1.39,86.77
2021-05-27,India,1380000000,870063,2119,12118,26,754792,103153,289009097,1.39,86.75
2021-05-28,India,1380000000,872277,2214,12155,37,756656,103466,290988611,1.39,86.74
2021-05-29,India,1380000000,874597,2320,12199,44,758520,103878,292968126,1.39,86.73
2021-05-30,India,1380000000,876956,2359,12245,46,760751,103960,294947640,1.4,86.75
2021-05-31,India,1380000000,880504,3548,12309,64,763630,104565,296927154,1.4,86.73
2021-06-01,India,1380000000,882651,2147,12339,30,765458,104854,298906669,1.4,86.72
2021-06-02,India,1380000000,884760,2109,12353,14,767112,105295,300886183,1.4,86.7
2021-06-03,India,1380000000,886637,1877,12368,15,768901,105368,302865697,1.39,86.72
2021-06-04,India,1380000000,889085,2448,12399,31,770947,105739,304845212,1.39,86.71
2021-06-05,India,1380000000,891330,2245,12430,31,772875,106025,306824726,1.39,86.71
2021-06-06,India,1380000000,893659,2329,12452,22,774951,106256,308804241,1.39,86.72
2021-06-07,India,1380000000,895569,1910,12483,31,776493,106593,310783755,1.39,86.7
2021-06-08,India,1380000000,897506,1937,12525,42,778024,106957,312763269,1.4,86.69
2021-06-09,India,1380000000,899665,2159,12561,36,780090,107014,314742784,1.4,86.71
2021-06-10,India,1380000000,901629,1964,12576,15,781729,107324,316722298,1.39,86.7
2021-06-11,India,1380000000,903639,2010,12591,15,783547,107501,318701812,1.39,86.71
2021-06-12,India,1380000000,905800,2161,12638,47,785549,107613,320681327,1.4,86.72
2021-06-13,India,1380000000,907682,1882,12667,29,787120,107895,322660841,1.4,86.72
2021-06-14,India,1380000000,910020,2338,12696,29,788998,108326,324640355,1.4,86.7
2021-06-15,India,1380000000,913233,3213,12760,64,791764,108709,326619870,1.4,86.7
2021-06-16,India,1380000000,915167,1934,12784,24,793560,108823,328599384,1.4,86.71
2021-06-17,India,1380000000,916876,1709,12814,30,795129,108933,330578899,1.4,86.72
2021-06-18,India,1380000000,918967,2091,12842,28,796767,109358,332558413,1.4,86.7
2021-06-19,India,1380000000,920996,2029,12862,20,798627,109507,334537927,1.4,86.71
2021-06-20,India,1380000000,923124,2128,12882,20,800291,109951,336517442,1.4,86.69
2021-06-21,India,1380000000,924823,1699,12898,16,801914,110011,338496956,1.39,86.71
2021-06-22,India,1380000000,926555,1732,12923,25,803406,110226,340476470,1.39,86.71
2021-06-23,India,1380000000,928607,2052,12963,40,805042,110602,342455985,1.4,86.69
2021-06-24,India,1380000000,930266,1659,12981,18,806556,110729,344435499,1.4,86.7
2021-06-25,India,1380000000,932301,2035,13008,27,808280,111013,346415013,1.4,86.7
2021-06-26,India,1380000000,934046,1745,13040,32,809921,111085,348394528,1.4,86.71
2021-06-27,India,1380000000,935398,1352,13068,28,811167,111163,350374042,1.4,86.72
2021-06-28,India,1380000000,937892,2494,13100,32,813226,111566,352353557,1.4,86.71
2021-06-29,India,1380000000,939547,1655,13132,32,814528,111887,354333071,1.4,86.69
2021-06-30,India,1380000000,941534,1987,13164,32,816313,112057,356312585,1.4,86.7
2021-07-01,India,1380000000,943911,2377,13212,48,818439,112260,358292100,1.4,86.71
2021-07-02,India,1380000000,945700,1789,13237,25,819882,112581,360271614,1.4,86.7
2021-07-03,India,1380000000,947765,2065,13273,36,821683,112809,362251128,1.4,86.7
2021-07-04,India,1380000000,949682,1917,13287,14,823425,112970,364230643,1.4,86.71
2021-07-05,India,1380000000,951708,2026,13301,14,825031,113376,366210157,1.4,86.69
2021-07-06,India,1380000000,953429,1721,13319,18,826481,113629,368189671,1.4,86.69
2021-07-07,India,1380000000,955937,2508,13365,46,828735,113837,370169186,1.4,86.69
2021-07-08,India,1380000000,957763,1826,13378,13,830376,114009,372148700,1.4,86.7
2021-07-09,India,1380000000,959591,1828,13411,33,831889,114291,374128215,1.4,86.69
2021-07-10,India,1380000000,961793,2202,13437,26,833688,114668,376107729,1.4,86.68
2021-07-11,India,1380000000,964288,2495,13456,19,835910,114922,378087243,1.4,86.69
2021-07-12,India,1380000000,966496,2208,13487,31,837648,115361,380066758,1.4,86.67
2021-07-13,India,1380000000,968945,2449,13539,52,839910,115496,382046272,1.4,86.68
2021-07-14,India,1380000000,971495,2550,13584,45,842271,115640,384025786,1.4,86.7
2021-07-15,India,1380000000,974204,2709,13628,44,844446,116130,386005301,1.4,86.68
2021-07-16,India,1380000000,976368,2164,13648,20,846278,116442,387984815,1.4,86.68
2021-07-17,India,1380000000,978251,1883,13672,24,847895,116684,389964330,1.4,86.67
2021-07-18,India,1380000000,980420,2169,13693,21,849634,117093,391943844,1.4,86.66
2021-07-19,India,1380000000,982426,2006,13711,18,851518,117197,393923358,1.4,86.68
2021-07-20,India,1380000000,983959,1533,13740,29,852951,117268,395902873,1.4,86.69
2021-07-21,India,1380000000,986258,2299,13784,44,855124,117350,397882387,1.4,86.7
2021-07-22,India,1380000000,988526,2268,13814,30,857236,117476,399861901,1.4,86.72
2021-07-23,India,1380000000,990210,1684,13843,29,858784,117583,401841416,1.4,86.73
2021-07-24,India,1380000000,991827,1617,13866,23,860331,117630,403820930,1.4,86.74
2021-07-25,India,1380000000,993961,2134,13910,44,862012,118039,405800444,1.4,86.72
2021-07-26,India,1380000000,995878,1917,13943,33,863789,118146,407779959,1.4,86.74
2021-07-27,India,1380000000,997798,1920,13961,18,865461,118376,409759473,1.4,86.74
2021-07-28,India,1380000000,999931,2133,13992,31,867351,118588,411738988,1.4,86.74
2021-07-29,India,1380000000,1002155,2224,14023,31,869204,118928,413718502,1.4,86.73
2021-07-30,India,1380000000,1004861,2706,14077,54,871624,119160,415698016,1.4,86.74
2021-07-31,India,1380000000,1007048,2187,14116,39,873392,119540,417677531,1.4,86.73
2021-08-01,India,1380000000,1008918,1870,14134,18,875095,119689,419657045,1.4,86.74
2021-08-02,India,1380000000,1010869,1951,14176,42,876651,120042,421636559,1.4,86.72
2021-08-03,India,1380000000,1013341,2472,14198,22,878826,120317,423616074,1.4,86.73
2021-08-04,India,1380000000,1015159,1818,14230,32,880445,120484,425595588,1.4,86.73
2021-08-05,India,1380000000,1016950,1791,14263,33,882020,120667,427575102,1.4,86.73
2021-08-06,India,1380000000,1018561,1611,14272,9,883497,120792,429554617,1.4,86.74
2021-08-07,India,1380000000,1020078,1517,14284,12,884763,121031,431534131,1.4,86.73
2021-08-08,India,1380000000,1021695,1617,14316,32,886314,121065,433513646,1.4,86.75
2021-08-09,India,1380000000,1023401,1706,14345,29,887916,121140,435493160,1.4,86.76
2021-08-10,India,1380000000,1024759,1358,14366,21,889070,121323,437472674,1.4,86.76
2021-08-11,India,1380000000,1027444,2685,14382,16,891463,121599,439452189,1.4,86.77
2021-08-12,India,1380000000,1029180,1736,14402,20,893065,121713,441431703,1.4,86.77
